1.604412602317074832e+00,9.401587335212797214e+00,6.375198299432686788e+00
1.342737134895632733e+00,9.628321793354038149e+00,6.654692875573273270e+00
1.956802909491203168e+00,9.068851394718906889e+00,6.012647269507502834e+00
1.981308765664641980e+00,8.983325550384581248e+00,6.024974014379801623e+00
2.101759900183099106e+00,8.915635764711336009e+00,5.809183565646161007e+00
2.053697165818571868e+00,8.957446292053441894e+00,5.857987359954818452e+00
2.087822688187193076e+00,8.946307787528745337e+00,5.804950596406892593e+00
2.119134684773260169e+00,8.921621532765081852e+00,5.771449398277416876e+00
2.143936130003264218e+00,8.873560818422124186e+00,5.765904506441257737e+00
2.120940478674147478e+00,8.931201776965579597e+00,5.780948149460071406e+00
2.135423835170850104e+00,8.915446758174995878e+00,5.763637371903517881e+00
2.092643417190181765e+00,8.946990000366730200e+00,5.795390263531160713e+00
1.985235706393513544e+00,9.033507676661930219e+00,5.936301252638092052e+00
2.129150170720083501e+00,8.909963178665474715e+00,5.753933625182444445e+00
2.037063143256155673e+00,8.960250218367640684e+00,5.880842514892958839e+00
2.097198490483995315e+00,8.945655670295396433e+00,5.786104301050640331e+00
2.140325284171613163e+00,8.910599143083127061e+00,5.744793418079303216e+00
1.709778421259106951e+00,9.278521992799525719e+00,6.350222035708774193e+00
2.114248524424905629e+00,8.916867158328699361e+00,5.765111651009088511e+00
2.125180201314226913e+00,8.907475262354608958e+00,5.753738076361774922e+00
2.112755734077805592e+00,8.918026692402632349e+00,5.766700572953097570e+00
2.118573546357890969e+00,8.913151182948276130e+00,5.760433039696457591e+00
2.128113757132986450e+00,8.904846698756825774e+00,5.750712854191302625e+00
2.121279061053511050e+00,8.910567890511048361e+00,5.757685844660610286e+00
2.126867670930886245e+00,8.905768355854235097e+00,5.751989451299386324e+00
2.130735217787899316e+00,8.902699654401708074e+00,5.748054199514372797e+00
2.116560887557217718e+00,8.914898073890505259e+00,5.762459666282530257e+00
2.119680801874117559e+00,8.911849089801487267e+00,5.759341166153795655e+00
2.121046794786680678e+00,8.910809193846843002e+00,5.757850530839425218e+00
2.114751168789914093e+00,8.916360371416152120e+00,5.764387903356174903e+00
2.124626930888315890e+00,8.907680811264976128e+00,5.754184930089092376e+00
2.117960715091816049e+00,8.913326071251214344e+00,5.761104409324433462e+00
2.119988448625580002e+00,8.911862320927440351e+00,5.758758014125987756e+00
2.130762441004190322e+00,8.902668561008502124e+00,5.747835375391718848e+00
2.118255642856100796e+00,8.913103799395033278e+00,5.760646506673454681e+00
2.119726494497736979e+00,8.911867302511945255e+00,5.759079451951830464e+00
2.119952920652351303e+00,8.911859791447607648e+00,5.758733327639177446e+00
2.122471157387935570e+00,8.909501304062864335e+00,5.756199401442025021e+00
2.116927818049845644e+00,8.914435835189157942e+00,5.761901800633961734e+00
2.127115138558018703e+00,8.905366297243981322e+00,5.751505196294066202e+00
2.123815869562224901e+00,8.908305578796785085e+00,5.754781692170891638e+00
2.134946791526666665e+00,8.898931099847498416e+00,5.743719081919154590e+00
2.128941390620588958e+00,8.903897681732161118e+00,5.749586250213515548e+00
2.128253039683999148e+00,8.904689839391329187e+00,5.750174346533806435e+00
2.119119887815452685e+00,8.912399711300180272e+00,5.759553654915823273e+00
2.129547446350299023e+00,8.903478982012140719e+00,5.748922732083046938e+00
2.108087259246028466e+00,8.921931645537492628e+00,5.771377514676393261e+00
2.068083357232746167e+00,8.983129853644490126e+00,5.824052924311518886e+00
2.133312326998964892e+00,8.900296600760004395e+00,5.745223297569821419e+00
2.124206879881079146e+00,8.908243720984883041e+00,5.754178810517081466e+00
2.111614773807648948e+00,8.919067991328500256e+00,5.767424892765201427e+00
2.115332754540923510e+00,8.915803924191392227e+00,5.763443867565451129e+00
2.115043074332943362e+00,8.915877229180100727e+00,5.763819582759154514e+00
2.108556276094186277e+00,8.921548178872646062e+00,5.770802788411861783e+00
2.133099768285376729e+00,8.900631586612382407e+00,5.745299334491289933e+00
2.107746838222487984e+00,8.922172512403665934e+00,5.771718029616937251e+00
2.128752372007208127e+00,8.904107082660617678e+00,5.749656311503871464e+00
2.121977272824229210e+00,8.910140596746298769e+00,5.756402332598389293e+00
2.131487291626461111e+00,8.901866671902238792e+00,5.746908382898487488e+00
2.117278191861761361e+00,8.914067373684341433e+00,5.761358705850531337e+00
2.119657726983320778e+00,8.911832453405013510e+00,5.758920675226246289e+00
2.133968464256755126e+00,8.899601260219682786e+00,5.744531177868346106e+00
2.133129776667666011e+00,8.900349054822710215e+00,5.745319946660162991e+00
2.110807880470126907e+00,8.919556893313790980e+00,5.768291263775203070e+00
2.069682882332938512e+00,8.972363421793543736e+00,5.814815377761446413e+00
2.107915191546273270e+00,8.922084207854945603e+00,5.771424863347396794e+00
2.122471151542108636e+00,8.909300724460589294e+00,5.756011270592809481e+00
2.120269056435698740e+00,8.911380696950796931e+00,5.758183133536186382e+00
2.108114493598802763e+00,8.921972745323266452e+00,5.771139140039092119e+00
2.128225050506626026e+00,8.918317163171455064e+00,5.748727699071697117e+00
2.130790817468387832e+00,8.902292543762261090e+00,5.747514093664520374e+00
2.123068356366385245e+00,8.909090132567238030e+00,5.755180809695897182e+00
2.123488412439681561e+00,8.908808625432923733e+00,5.754708148453292260e+00
2.114244525464505031e+00,8.916457182368329626e+00,5.764538556843932682e+00
2.127473309944679869e+00,8.905082450227732593e+00,5.750797401671509768e+00
2.112543842593719745e+00,8.917930457131781452e+00,5.766358336503627946e+00
2.110366403947890213e+00,8.919891007082313195e+00,5.768675390560694005e+00
2.124097483865460934e+00,8.908176634758740775e+00,5.754084569591211284e+00
2.133868669255884143e+00,8.899983917677923628e+00,5.744303785982796562e+00
2.108904216653516350e+00,8.921243427510432866e+00,5.770195085467456408e+00
2.115168768611416006e+00,8.915588386777956842e+00,5.763523993185925676e+00
2.128701161991966462e+00,8.904152300282106580e+00,5.749451115980711791e+00
2.134528451602222709e+00,8.899377627718605410e+00,5.743665723675301926e+00
2.114091818702362957e+00,8.916597286204696715e+00,5.764623991894352706e+00
2.124459510398848838e+00,8.907848204331187958e+00,5.753678280869308992e+00
8.595484849661642057e-01,9.998173101073184910e+00,7.063062016263679688e+00
2.122556082432676128e+00,8.909410443870800833e+00,5.755652700632075458e+00
2.106651103240820166e+00,8.923139294847155512e+00,5.772653288926795412e+00
2.116877730210512176e+00,8.914406639143930278e+00,5.761520602186474882e+00
2.129322136650469766e+00,8.903628760535381659e+00,5.748783669135966612e+00
2.119889693088544025e+00,8.911809138939648989e+00,5.758343068321776670e+00
2.111855028232774600e+00,8.918590659966545431e+00,5.766962111107654110e+00
2.125802836769499660e+00,8.906427060141430374e+00,5.752393873426794535e+00
2.107978581504551752e+00,8.922235801815693534e+00,5.771044819407111781e+00
2.122300832770033008e+00,8.909739507829657512e+00,5.755818422901907816e+00
2.123792582458566169e+00,8.908522310631296293e+00,5.754249948233699286e+00
2.113680284750503624e+00,8.917217096565114076e+00,5.764869301847857841e+00
2.113529266358864511e+00,8.917111039668620620e+00,5.765132810168692501e+00
2.126309654394779702e+00,8.906114267575368615e+00,5.751781287902451467e+00
8.591193233281093633e-01,9.998414538386230177e+00,7.063564714197465122e+00
2.114029455222561360e+00,8.916695277268392061e+00,5.764550244436543736e+00
8.634173849467212669e-01,9.994690203010803131e+00,7.059225253150170687e+00
2.134527563297031083e+00,8.899263807357558065e+00,5.743569453026994509e+00
2.122036401686496099e+00,8.909614379612438739e+00,5.756187805383651046e+00
2.120983262434563699e+00,8.910942402291748721e+00,5.757078659288473510e+00
2.128291331718134671e+00,8.904607605855106911e+00,5.749640414645862840e+00
8.650994808666575553e-01,9.993284515442143245e+00,7.057498854575142921e+00
2.140185951141183374e+00,8.894432839968336779e+00,5.738240785638700103e+00
2.137066679919319423e+00,8.897043343181422870e+00,5.741143940012519487e+00
2.130272393794147234e+00,8.902738985526568172e+00,5.747725477426403273e+00
2.109571644539977697e+00,8.920769576889190589e+00,5.769221811314711346e+00
2.111398182227054221e+00,8.918989547616080316e+00,5.767322730016426036e+00
2.131472206201597608e+00,8.901624973220943815e+00,5.746578780898709660e+00
2.120869619443783272e+00,8.910948707500352839e+00,5.757181016324775413e+00
2.124641508482996599e+00,8.907732822285549190e+00,5.753272436313251248e+00
2.115456765817532503e+00,8.915487752456259685e+00,5.762929007299124606e+00
2.116035407500603593e+00,8.914983870221876217e+00,5.762313482265635223e+00
2.104464661583846041e+00,8.925285354289057338e+00,5.774780456682003127e+00
2.104427068061752948e+00,8.925221593272363307e+00,5.774860449658023143e+00
2.134823959571117147e+00,8.898832826141818586e+00,5.743238702313374411e+00
2.133483697619655395e+00,8.900221749478397726e+00,5.744413380867668728e+00
2.121132221006427176e+00,8.910330597276646003e+00,5.757033169372014036e+00
2.119606976367321760e+00,8.911913900287354195e+00,5.758487033374560582e+00
2.121946545622247715e+00,8.910046787336819207e+00,5.755967212910380937e+00
2.124766821656869364e+00,8.907171385221154480e+00,5.753284227969545306e+00
2.115086449334715013e+00,8.915884593462454433e+00,5.763211212351942336e+00
8.661689621431627462e-01,9.992266834421014821e+00,7.056356239160973765e+00
8.558950353273001577e-01,1.000107373682169687e+01,7.066793690761223878e+00
2.123701745831802601e+00,8.908397207048592392e+00,5.754181567496247318e+00
2.111275788594272118e+00,8.919240110366283503e+00,5.767251610781113591e+00
8.646834795924552841e-01,9.993512713791767865e+00,7.057558111540942036e+00
2.117227110616055619e+00,8.914061214305709413e+00,5.760868478906303380e+00
8.659430981776363723e-01,9.992443206281171442e+00,7.056427887148931433e+00
2.111119714265937475e+00,8.919074716802365188e+00,5.767540134141969865e+00
2.100344470544241116e+00,8.928767013914306716e+00,5.779331999502739237e+00
2.103208805544203752e+00,8.926083110277666322e+00,5.776189338872882217e+00
2.135237069943958232e+00,8.898693236814370522e+00,5.742600434692707090e+00
