5.303572313666016225e-01,8.477742576129316809e-01
7.668110632469858912e-01,6.418728556212278669e-01
7.656202163361749413e-01,6.432929190447952417e-01
5.232518014558358299e-01,8.521783109366770637e-01
5.226547300237465166e-01,8.525446688867196476e-01
5.350025869667465184e-01,8.448506641074027268e-01
5.655312120999815839e-01,8.247266115486635574e-01
5.235035528759517387e-01,8.520238030139690721e-01
5.213333715641036425e-01,8.533527370060119965e-01
4.012008241182314916e-01,9.159896629287274106e-01
5.544182858032816741e-01,8.322374493929635131e-01
4.016203467351319167e-01,9.158067763331856348e-01
5.220107809122435105e-01,8.529396235062437492e-01
5.024658333777379804e-01,8.645979495221201017e-01
5.135094435626860188e-01,8.580848488733221480e-01
5.134167157200277831e-01,8.581403998303243075e-01
7.550328338289391539e-01,6.556884263860383033e-01
5.620120106788166758e-01,8.271302300988787604e-01
5.221837912886992950e-01,8.528318686376885616e-01
4.012926399958966495e-01,9.159489643859299868e-01
5.348915194945755847e-01,8.449193919798856367e-01
7.558541287703680611e-01,6.547419842073814999e-01
5.250134175920728730e-01,8.510925088064276167e-01
5.065487475165602049e-01,8.622098892382089597e-01
5.241170794327455473e-01,8.516447261351776099e-01
7.693430538509161698e-01,6.388381030547237716e-01
5.210032691188184462e-01,8.535531076583132704e-01
5.261767414788158792e-01,8.503769775454614877e-01
5.215767475753703142e-01,8.532026095324772852e-01
4.024473393405193500e-01,9.154417184485877934e-01
7.550207266575943432e-01,6.557036108650097228e-01
5.246087296178862935e-01,8.513453398246888515e-01
5.238441178352255534e-01,8.518160556223484114e-01
5.179855683280643053e-01,8.553873686273786303e-01
4.750056801170523535e-01,8.799845709893644452e-01
5.647856631935846972e-01,8.252398299360196310e-01
4.941193316677648384e-01,8.693960135208346207e-01
3.869603786915827848e-01,9.220978583212281476e-01
7.566549573701087938e-01,6.538173711397945453e-01
4.020137245530907011e-01,9.156353500792565603e-01
4.017252308745262179e-01,9.157585164882113826e-01
4.016995981455069309e-01,9.157732504142922503e-01
7.572528177451423037e-01,6.531252644607115077e-01
5.183058811177801983e-01,8.551976631910288562e-01
5.199709997014778651e-01,8.541814427193809012e-01
3.931447633705272837e-01,9.194746803465648766e-01
5.239588121451724811e-01,8.517461524673966000e-01
4.035133560100100936e-01,9.149757804373528369e-01
7.557792450072011725e-01,6.548303001995962047e-01
3.945159655324064207e-01,9.188870580771928420e-01
5.071258297045253549e-01,8.618747052845405765e-01
5.083332652981964461e-01,8.611575937105873102e-01
4.674566510450001156e-01,8.840133775203938837e-01
6.984005017348947630e-01,7.157110815088906230e-01
5.220749174295145068e-01,8.528966435465599183e-01
5.257900266705561876e-01,8.506113770279447595e-01
5.254393264096230975e-01,8.508342266323442038e-01
4.943650896177104181e-01,8.692513499207269456e-01
3.973258103690273657e-01,9.176751812722923063e-01
