4.677571679537137483e-01,8.838570138624547434e-01
5.326519581689413974e-01,8.463344011842145465e-01
5.273851489866929754e-01,8.496263046595033952e-01
5.975676599204886585e-01,8.018185348074985397e-01
5.712000938635052316e-01,8.208107705157507983e-01
7.543503949817578214e-01,6.564721131045455627e-01
4.181122613983515590e-01,9.083952689867134112e-01
4.153379996141924324e-01,9.096670505588743127e-01
7.545375897885486793e-01,6.562570411844720342e-01
5.225999560284725343e-01,8.525781907749715449e-01
7.264080925623180862e-01,6.872638627761595842e-01
4.493916173866101538e-01,8.933347034729265390e-01
5.322299983257761102e-01,8.465996145665467543e-01
4.213723484203960590e-01,9.068879027102842993e-01
7.553890063386632381e-01,6.552769520513525014e-01
7.813306674466988788e-01,6.241176715248059059e-01
5.262322014560741890e-01,8.503406342672324980e-01
4.112282545466940942e-01,9.115321745383869745e-01
5.180327278547414149e-01,8.553611332364977615e-01
7.542194376582709303e-01,6.566229691864798879e-01
4.992126469707021119e-01,8.664798590968162406e-01
5.083001307101148170e-01,8.611796042694592757e-01
7.535658872992733182e-01,6.573717512488426173e-01
4.189518090916948823e-01,9.080080791826316000e-01
4.433670643950892165e-01,8.963397170708348183e-01
4.213827766536415997e-01,9.068832854916205610e-01
4.164615320893996220e-01,9.091529230255701588e-01
5.381004604854197071e-01,8.428812546923767357e-01
4.352632541249408238e-01,9.003027794770444014e-01
4.188423367681994303e-01,9.080585189605434593e-01
4.175401855981990540e-01,9.086589368505507691e-01
3.973274665344951329e-01,9.176773556986914659e-01
5.313235141457730570e-01,8.471696221422138073e-01
5.269811497102534492e-01,8.498763555518888957e-01
4.840482936979985662e-01,8.750418750916060251e-01
7.837128057044704388e-01,6.211223748996139715e-01
4.484041099475092329e-01,8.938303688578381756e-01
4.087920295865389853e-01,9.126270380053669307e-01
5.010097245542615152e-01,8.654409501417036354e-01
5.215466031283471082e-01,8.532235694576635332e-01
4.243309747549303124e-01,9.055065174971042019e-01
5.334445269425178715e-01,8.458358744904271864e-01
5.421646848860612877e-01,8.402714036805697395e-01
5.270009807329772977e-01,8.498655025019092868e-01
4.404062002983871738e-01,8.977993429476670562e-01
7.536181756830135914e-01,6.573136808548587506e-01
7.374713494802040969e-01,6.753796495492487839e-01
7.554470293790112034e-01,6.552083978616254356e-01
5.219453558175342067e-01,8.529780019480412978e-01
4.300976545799487516e-01,9.027816051464438996e-01
5.325789880606071058e-01,8.463813015483643287e-01
5.080751730285256729e-01,8.613117662044890155e-01
5.340647760193668603e-01,8.454425366795333963e-01
5.239589396120550857e-01,8.517445318852694403e-01
4.281848066533380792e-01,9.036920363786676846e-01
4.510914584316197962e-01,8.924786983775229166e-01
4.225196641493265126e-01,9.063546941288798120e-01
4.529772784841790134e-01,8.915210460407387849e-01
5.249013991943636270e-01,8.511642273757563659e-01
7.489759023674537053e-01,6.625955301281756249e-01
5.274354903774620684e-01,8.495962996720521909e-01
5.176163268591906785e-01,8.556140392555644514e-01
5.940987940921407251e-01,8.043906940461590382e-01
5.236233575916366956e-01,8.519511130353155659e-01
5.262178152499906725e-01,8.503511157211987026e-01
5.248922706545606776e-01,8.511699695177882274e-01
7.674325554179568520e-01,6.411316079417033187e-01
5.323058167505811955e-01,8.465534882445411302e-01
4.152093536881927838e-01,9.097248067040341057e-01
5.269164533919480364e-01,8.499184756251138007e-01
5.266202530017527472e-01,8.500992526700374974e-01
5.268851842620430048e-01,8.499350255104706209e-01
5.253796470407965380e-01,8.508693777911988665e-01
5.240679485044507091e-01,8.516749462399558768e-01
7.037103521720596833e-01,7.104849419890875151e-01
4.178516019289318373e-01,9.085165059098744278e-01
5.262024593162387687e-01,8.503577781562871030e-01
4.821177709850431592e-01,8.761078518572144036e-01
4.086293464714710888e-01,9.127016405256177523e-01
5.249215376297663438e-01,8.511489826438282114e-01
4.853991052479887380e-01,8.742942418676279415e-01
7.598446258978529544e-01,6.501072082731712554e-01
4.709214985149802191e-01,8.821766743857869519e-01
7.502588009685980941e-01,6.611417710689632132e-01
5.237872049572163125e-01,8.518474057896949780e-01
5.237997284765821826e-01,8.518396178390329476e-01
5.454552712457393371e-01,8.381418443660506590e-01
5.337809682468878103e-01,8.456246470633197454e-01
7.309793666119230870e-01,6.823969447875832817e-01
4.894556305413862995e-01,8.720299601065930606e-01
4.473898929144061176e-01,8.943374068468594729e-01
5.213662519446937704e-01,8.533311108922517763e-01
4.244306558813261687e-01,9.054588948374895363e-01
4.906656765967992717e-01,8.713461091624271626e-01
5.365990302462078088e-01,8.438353754502503357e-01
3.247361923446579479e-01,9.458058393659888319e-01
5.013711614192830623e-01,8.652342020822061386e-01
7.730362188058738093e-01,6.343648654021337707e-01
4.345212891174228265e-01,9.006632605638227318e-01
5.261863582401943296e-01,8.503672005850012594e-01
4.965156641447846519e-01,8.680297491491361095e-01
4.985523332675172448e-01,8.668615988179347864e-01
5.101459372181661456e-01,8.600858013750206643e-01
4.761094744053515626e-01,8.793879479271614619e-01
4.632121983136442411e-01,8.862455157361341929e-01
5.142101003429458972e-01,8.576663919335217878e-01
5.008899776265407500e-01,8.655088727778816882e-01
4.420064333235006471e-01,8.970100243991279143e-01
5.195602603670199660e-01,8.544360069185491513e-01
3.898960597495508273e-01,9.208605359382017186e-01
4.200468074486438108e-01,9.075042797493664271e-01
4.224773930001209377e-01,9.063715988068974383e-01
7.545377897903724485e-01,6.562599866255754977e-01
4.178211440541741983e-01,9.085312255799654624e-01
4.063664856744229059e-01,9.137120525608907196e-01
7.675887843503640395e-01,6.409461849218608398e-01
7.538613015868702583e-01,6.570370932290640065e-01
5.099557965795806780e-01,8.601980601761374245e-01
5.153963296159000951e-01,8.569492992726961411e-01
6.840400244126199070e-01,7.294479922836548669e-01
5.041268919110420965e-01,8.636270032974292521e-01
5.113775557818593942e-01,8.593588108798835279e-01
4.309262180615118787e-01,9.023894379498801355e-01
4.356333113716657768e-01,9.001265237328897051e-01
4.176588127067766276e-01,9.086016924045621224e-01
5.210506316879995881e-01,8.535229506777349817e-01
7.536170786546703138e-01,6.573177990342029542e-01
5.353646684047144166e-01,8.446181094599347627e-01
5.303532904280483518e-01,8.477796381527438196e-01
5.536968438653279145e-01,8.327213599881333472e-01
4.176983977334293163e-01,9.085880906627240572e-01
5.250759325668563626e-01,8.510524123903189242e-01
7.342298011933442448e-01,6.789052184986095195e-01
5.286057740392622328e-01,8.488643842787289007e-01
3.710237586482735828e-01,9.286212127875190792e-01
5.197052430165431947e-01,8.543486726148753485e-01
7.708502260576961529e-01,6.370209441021446040e-01
7.417469163309531321e-01,6.706842489946526209e-01
4.186783897434962487e-01,9.081370456330439822e-01
5.157587637924838653e-01,8.567307891962635535e-01
4.560610351629396098e-01,8.899457272605187930e-01
5.267108494069576707e-01,8.500412982401233108e-01
4.611590751418882528e-01,8.873203243258922512e-01
5.202197554392005152e-01,8.540291840283322777e-01
5.950829208194718944e-01,8.036605814563296812e-01
5.241214491197870862e-01,8.516468225044614426e-01
4.193225010331074754e-01,9.078346936214132246e-01
5.063244255624674839e-01,8.623462838879528691e-01
5.009990917979872949e-01,8.654446196227786325e-01
4.314560101340526588e-01,9.021312293861075693e-01
5.022684792271285836e-01,8.647085187057187428e-01
5.197554913611293070e-01,8.543116988067066542e-01
5.133103106300754837e-01,8.581997393717021305e-01
5.214167053376482786e-01,8.533055900349472145e-01
6.384548733950822230e-01,7.696550702836523206e-01
5.378674327811128197e-01,8.430259016504608738e-01
5.168491290948307171e-01,8.560799410868636938e-01
4.606859510746414421e-01,8.875601331126100613e-01
5.241464468558002521e-01,8.516316710212326058e-01
5.167344547746011152e-01,8.561492092390277087e-01
4.179645029202226914e-01,9.084605244716094097e-01
7.574491782692951425e-01,6.528993288478391888e-01
7.556028554091258620e-01,6.550352398727251613e-01
7.507193593974119672e-01,6.606264625174190774e-01
4.198341409359787613e-01,9.076037573106785494e-01
4.455931212167876798e-01,8.952386982679679805e-01
4.574181612700344290e-01,8.892485118594549709e-01
4.253132926092366151e-01,9.050431943590787620e-01
4.910808681331416681e-01,8.711105209100891145e-01
5.408399667641576869e-01,8.411216948430001450e-01
3.600908589924771697e-01,9.329146487946305966e-01
5.145669264013980060e-01,8.574539241091008179e-01
4.894563604487649489e-01,8.720242411823210249e-01
6.635932994002351482e-01,7.480887078369938825e-01
4.257165033038994295e-01,9.048597132717446367e-01
4.255334156718304506e-01,9.049458341763104707e-01
5.238253526668453786e-01,8.518295413158777363e-01
4.201655583182211107e-01,9.074443541133558888e-01
4.642215624487052161e-01,8.857156706489075493e-01
7.071850199313910457e-01,7.070232940842848812e-01
4.173291977460911184e-01,9.087584889153862422e-01
5.222065873385495216e-01,8.528151003468544822e-01
5.173110283056958636e-01,8.558013656239980005e-01
5.093581000384959090e-01,8.605507904837759181e-01
4.172887191370187598e-01,9.087707770976450883e-01
4.181827206614919801e-01,9.083597106371099628e-01
5.272432173531723665e-01,8.497103483799796075e-01
4.265392993663742471e-01,9.044657356126384329e-01
5.259031753629174188e-01,8.505485234746782419e-01
5.246672881343021899e-01,8.513114457062657126e-01
5.285757665069621414e-01,8.488820078009071679e-01
5.229802798587593893e-01,8.523488589472177912e-01
7.586457283977048327e-01,6.514973882917167725e-01
7.629524302465420238e-01,6.464606737074619636e-01
4.794645901447781577e-01,8.775574164482443651e-01
7.526385425279837893e-01,6.584279261748549050e-01
5.631797119225636639e-01,8.263299478387885477e-01
4.183096469803325168e-01,9.083078615892021812e-01
4.674634847470600096e-01,8.840161744759632567e-01
7.533611772900590253e-01,6.576131326820918721e-01
7.182060009343604889e-01,6.936618351090876322e-01
5.148145001698919421e-01,8.574900736595831852e-01
5.302629834344020354e-01,8.477345280833749053e-01
6.234641729270884447e-01,7.795380638066563561e-01
5.402247642473856359e-01,8.412062861081300857e-01
5.475608131693675551e-01,8.363171597244767330e-01
6.365150832820454241e-01,7.687028000877333955e-01
5.219400746195159702e-01,8.530648615385566513e-01
5.919101646309479214e-01,8.044191268738607459e-01
5.619977145912792293e-01,8.263316216555087745e-01
7.481705353984724471e-01,6.630009923094364321e-01
7.685661382492445792e-01,6.412261275541379923e-01
6.651220380055085091e-01,7.438361443956701402e-01
5.671362647129970513e-01,8.227087956574119509e-01
6.193032853188207287e-01,7.829223139568615153e-01
6.649861118757993683e-01,7.439436067892601923e-01
4.877241315505559394e-01,8.735041662451096256e-01
4.323281824591412303e-01,9.020103541832513727e-01
3.769587304674133499e-01,9.248055629956865031e-01
4.954815990614542809e-01,8.690774579152802382e-01
3.416369749745633011e-01,9.363723980677113312e-01
5.101926481859445639e-01,8.603108920928278502e-01
4.089447516805427285e-01,9.123426288943202733e-01
5.157837630721426869e-01,8.568723063430973008e-01
6.524738390535855803e-01,7.550246999805495518e-01
5.622894984093803616e-01,8.261411704221639507e-01
4.680034706337361516e-01,8.842987697196310615e-01
4.190186517043128500e-01,9.080220835079944042e-01
5.207093738682936346e-01,8.538131222602910464e-01
4.950263250682762628e-01,8.693148315418917083e-01
4.238017365238871959e-01,9.059044969161016425e-01
6.869437243345803967e-01,7.238190786246468944e-01
4.139769731179960832e-01,9.101908157486389150e-01
6.226106751391085048e-01,7.802422983177415006e-01
4.737148291404355005e-01,8.812491133793560749e-01
6.064708020371183395e-01,7.931973820910692696e-01
7.745360605863281789e-01,6.346639123977986241e-01
6.755626330705982729e-01,7.343812453346026947e-01
3.812997666920516227e-01,9.232047292839158370e-01
5.624612439501285310e-01,8.260085577298558190e-01
3.665499709945297946e-01,9.284444105596381114e-01
4.858407694025627110e-01,8.745811944671619820e-01
4.364333046919501857e-01,9.001121821360447139e-01
4.330933458387444257e-01,9.016731065239843579e-01
5.971783652301654310e-01,8.004008297952536211e-01
6.664103883177894261e-01,7.426969922953919889e-01
4.829245000166765278e-01,8.761849998018775842e-01
6.244826824676896759e-01,7.787168088164165836e-01
4.285661458820377856e-01,9.037487229024079305e-01
5.248868366001642194e-01,8.511630540464907302e-01
5.479157953708273521e-01,8.360533887878974779e-01
6.448503837719344878e-01,7.616035107519836256e-01
4.945973889904139442e-01,8.695636340081546178e-01
5.952553579779940041e-01,8.019055938322671162e-01
4.450122921748654869e-01,8.959821075180049998e-01
4.068692092297041540e-01,9.131813269318777015e-01
7.184836651781465466e-01,6.933957859125285950e-01
5.628059969598899759e-01,8.257452212328260099e-01
7.544931149472520193e-01,6.563565758706993991e-01
6.023912145164351806e-01,7.963734831497434330e-01
4.590932107109046978e-01,8.889303139850579516e-01
7.088365061427874814e-01,7.029006259141243884e-01
4.339948767548086894e-01,9.012284412111266629e-01
3.798870294208430698e-01,9.237487914070952044e-01
3.596182458460033815e-01,9.307496931660033113e-01
5.328980846690547502e-01,8.460484230378461090e-01
5.219763748378584145e-01,8.530110775333717976e-01
5.387306153575760481e-01,8.422157293318883742e-01
5.760620745062170478e-01,8.162476030392402659e-01
4.151975420889498780e-01,9.096516836804545703e-01
7.331691603893008002e-01,6.785805224344959585e-01
6.102725235544255167e-01,7.901897029714115561e-01
7.454008863665477769e-01,6.659358382451091574e-01
6.386082651329931803e-01,7.669452330221101510e-01
5.759340027127769490e-01,8.163186019784353098e-01
4.807292834109554436e-01,8.774222690583100004e-01
7.415778025281523078e-01,6.699118665996333100e-01
3.353342168008376367e-01,9.382014715912667668e-01
6.475510010511646986e-01,7.592797436289464574e-01
6.408750592263012802e-01,7.650042454613226184e-01
3.394625479929054279e-01,9.370061918070572426e-01
5.576047091439383374e-01,8.294024697746336106e-01
5.599301422091984559e-01,8.277716386619484723e-01
7.483856320634687531e-01,6.627746550883792942e-01
4.999910457584637591e-01,8.664320047111151446e-01
4.944687320829666000e-01,8.696347199955195562e-01
5.955441045829835689e-01,8.016587183156799190e-01
4.347877133725544518e-01,9.008822488425231034e-01
7.001253167843284331e-01,7.113457308726690576e-01
3.367328886476284588e-01,9.377785299998802060e-01
4.955624363306136426e-01,8.690205969962405685e-01
5.293298194050712890e-01,8.483416870057309822e-01
6.774592229390112852e-01,7.326240089286892854e-01
6.461809718436271055e-01,7.604847294940109137e-01
